gisjoin,state,county,year,birth_place_diversity,source_note
G2101150,Kentucky,Johnson,1890,0.625,foreign-born only
G2101170,Kentucky,Kenton,1890,0.5180532240234266,foreign-born only
G2101190,Kentucky,Knott,1890,,foreign-born only
G2101210,Kentucky,Knox,1890,0.7608695652173914,foreign-born only
G2101230,Kentucky,Larue,1890,0.6332179930795847,foreign-born only
G2101250,Kentucky,Laurel,1890,0.4289138267646545,foreign-born only
G2101270,Kentucky,Lawrence,1890,0.7876397107166337,foreign-born only
G2101290,Kentucky,Lee,1890,0.3553440412452905,foreign-born only
G2101310,Kentucky,Leslie,1890,,foreign-born only
G2101330,Kentucky,Letcher,1890,0.0,foreign-born only
G2101350,Kentucky,Lewis,1890,0.6901370599301263,foreign-born only
G2101370,Kentucky,Lincoln,1890,0.6232640896185815,foreign-born only
G2101390,Kentucky,Livingston,1890,0.8316478286734086,foreign-born only
G2101410,Kentucky,Logan,1890,0.7092561983471075,foreign-born only
G2101430,Kentucky,Lyon,1890,0.8199445983379501,foreign-born only
G2101450,Kentucky,McCracken,1890,0.6205598834427402,foreign-born only
G2101490,Kentucky,McLean,1890,0.7627314814814815,foreign-born only
G2101510,Kentucky,Madison,1890,0.7002043615800231,foreign-born only
G2101530,Kentucky,Magoffin,1890,,foreign-born only
G2101550,Kentucky,Marion,1890,0.6839999999999999,foreign-born only
G2101570,Kentucky,Marshall,1890,0.734375,foreign-born only
G2101590,Kentucky,Martin,1890,0.7222222222222222,foreign-born only
G2101610,Kentucky,Mason,1890,0.5562488483036794,foreign-born only
G2101630,Kentucky,Meade,1890,0.6943814562862183,foreign-born only
G2101650,Kentucky,Menifee,1890,0.7272727272727273,foreign-born only
G2101670,Kentucky,Mercer,1890,0.6987847222222223,foreign-born only
G2101690,Kentucky,Metcalfe,1890,0.6172839506172839,foreign-born only
G2101710,Kentucky,Monroe,1890,,foreign-born only
G2101730,Kentucky,Montgomery,1890,0.5448864502362444,foreign-born only
G2101750,Kentucky,Morgan,1890,0.7777777777777778,foreign-born only
G2101770,Kentucky,Muhlenberg,1890,0.7519242991314173,foreign-born only
G2101790,Kentucky,Nelson,1890,0.5857956294244383,foreign-born only
G2101810,Kentucky,Nicholas,1890,0.41962711010330056,foreign-born only
G2101830,Kentucky,Ohio,1890,0.7927810650887575,foreign-born only
G2101850,Kentucky,Oldham,1890,0.6668792517006803,foreign-born only
G2101870,Kentucky,Owen,1890,0.689554419284149,foreign-born only
G2101890,Kentucky,Owsley,1890,0.5,foreign-born only
G2101910,Kentucky,Pendleton,1890,0.6064332767462319,foreign-born only
G2101930,Kentucky,Perry,1890,,foreign-born only
G2101950,Kentucky,Pike,1890,0.56,foreign-born only
G2101970,Kentucky,Powell,1890,0.8202806699864191,foreign-born only
G2101990,Kentucky,Pulaski,1890,0.7997821836093166,foreign-born only
G2102010,Kentucky,Robertson,1890,0.6040428061831153,foreign-born only
G2102030,Kentucky,Rockcastle,1890,0.8068181818181819,foreign-born only
G2102050,Kentucky,Rowan,1890,0.7648,foreign-born only
G2102070,Kentucky,Russell,1890,0.6399999999999999,foreign-born only
G2102090,Kentucky,Scott,1890,0.6946422214311143,foreign-born only
G2102110,Kentucky,Shelby,1890,0.6035854058830955,foreign-born only
G2102130,Kentucky,Simpson,1890,0.5846798847060879,foreign-born only
G2102150,Kentucky,Spencer,1890,0.39619274241522895,foreign-born only
G2102170,Kentucky,Taylor,1890,0.7696689213243147,foreign-born only
G2102190,Kentucky,Todd,1890,0.7395918367346939,foreign-born only
G2102210,Kentucky,Trigg,1890,0.5804988662131519,foreign-born only
G2102230,Kentucky,Trimble,1890,0.44451530612244916,foreign-born only
G2102250,Kentucky,Union,1890,0.7577571845064557,foreign-born only
G2102270,Kentucky,Warren,1890,0.7330767704820472,foreign-born only
G2102290,Kentucky,Washington,1890,0.42152730124497617,foreign-born only
G2102310,Kentucky,Wayne,1890,0.5759637188208616,foreign-born only
G2102330,Kentucky,Webster,1890,0.7712,foreign-born only
G2102350,Kentucky,Whitley,1890,0.8195763330898467,foreign-born only
G2102370,Kentucky,Wolfe,1890,0.0,foreign-born only
G2102390,Kentucky,Woodford,1890,0.6498253157753293,foreign-born only
G2200010,Louisiana,Acadia,1890,0.7506521244375974,foreign-born only
G2200050,Louisiana,Ascension,1890,0.5273910438362722,foreign-born only
G2200070,Louisiana,Assumption,1890,0.5832197530864198,foreign-born only
G2200090,Louisiana,Avoyelles,1890,0.6960433152852977,foreign-born only
G2200130,Louisiana,Bienville,1890,0.8188775510204083,foreign-born only
G2200150,Louisiana,Bossier,1890,0.86584314852054,foreign-born only
G2200170,Louisiana,Caddo,1890,0.8319143520989154,foreign-born only
G2200190,Louisiana,Calcasieu,1890,0.8827266907751399,foreign-born only
G2200210,Louisiana,Caldwell,1890,0.6869806094182827,foreign-born only
G2200230,Louisiana,Cameron,1890,0.883305785123967,foreign-born only
G2200235,Louisiana,Carroll,1890,,foreign-born only
G2200250,Louisiana,Catahoula,1890,0.7744082840236687,foreign-born only
G2200270,Louisiana,Claiborne,1890,0.813735691987513,foreign-born only
G2200290,Louisiana,Concordia,1890,0.8418063818280151,foreign-born only
G2200310,Louisiana,De Soto,1890,0.7050519031141868,foreign-born only
G2200330,Louisiana,East Baton Rouge,1890,0.7831528881657175,foreign-born only
G2200350,Louisiana,East Carroll,1890,0.8987359954036196,foreign-born only
G2200370,Louisiana,East Feliciana,1890,0.6138271604938272,foreign-born only
G2200410,Louisiana,Franklin,1890,0.8494897959183674,foreign-born only
G2200430,Louisiana,Grant,1890,0.7939508506616257,foreign-born only
G2200450,Louisiana,Iberia,1890,0.7856429634270499,foreign-born only
G2200470,Louisiana,Iberville,1890,0.5569336201012682,foreign-born only
G2200490,Louisiana,Jackson,1890,0.8395061728395061,foreign-born only
G2200510,Louisiana,Jefferson,1890,0.7847284280801947,foreign-born only
G2200550,Louisiana,Lafayette,1890,0.69949802964909,foreign-born only
G2200570,Louisiana,Lafourche,1890,0.7728016374155011,foreign-born only
G2200610,Louisiana,Lincoln,1890,0.7846364883401921,foreign-born only
G2200630,Louisiana,Livingston,1890,0.7896875000000001,foreign-born only
G2200650,Louisiana,Madison,1890,0.7980008329862558,foreign-born only
G2200670,Louisiana,Morehouse,1890,0.736898683149691,foreign-born only
G2200690,Louisiana,Natchitoches,1890,0.8651895138381624,foreign-born only
G2200710,Louisiana,Orleans,1890,0.7959676928156134,foreign-born only
G2200730,Louisiana,Ouachita,1890,0.7390019259739515,foreign-born only
G2200750,Louisiana,Plaquemines,1890,0.7882102161484845,foreign-born only
G2200770,Louisiana,Pointe Coupee,1890,0.7683919270833333,foreign-born only
G2200790,Louisiana,Rapides,1890,0.8362101813747904,foreign-born only
G2200810,Louisiana,Red River,1890,0.5397923875432526,foreign-born only
G2200830,Louisiana,Richland,1890,0.767089180624717,foreign-born only
G2200850,Louisiana,Sabine,1890,0.4499540863177227,foreign-born only
G2200870,Louisiana,St Bernard,1890,0.6844649217027532,foreign-born only
G2200890,Louisiana,St Charles,1890,0.39476190476190465,foreign-born only
G2200910,Louisiana,St Helena,1890,0.6888657648283039,foreign-born only
G2200930,Louisiana,St James,1890,0.6231229675577941,foreign-born only
G2200950,Louisiana,St John The Baptist,1890,0.6405530864197531,foreign-born only
G2200970,Louisiana,St Landry,1890,0.8242329183413392,foreign-born only
G2200990,Louisiana,St Martin,1890,0.7013526363795144,foreign-born only
G2201010,Louisiana,St Mary,1890,0.8349929832704683,foreign-born only
G2201030,Louisiana,St Tammany,1890,0.7462269098537382,foreign-born only
G2201050,Louisiana,Tangipahoa,1890,0.8515886134067951,foreign-born only
G2201070,Louisiana,Tensas,1890,0.8237136815725585,foreign-born only
G2201090,Louisiana,Terrebonne,1890,0.8104040789739673,foreign-born only
G2201110,Louisiana,Union,1890,0.6804622413329751,foreign-born only
G2201130,Louisiana,Vermilion,1890,0.7491001147106522,foreign-born only
G2201150,Louisiana,Vernon,1890,0.78125,foreign-born only
G2201170,Louisiana,Washington,1890,0.8264462809917356,foreign-born only
G2201190,Louisiana,Webster,1890,0.7784636488340193,foreign-born only
G2201210,Louisiana,West Baton Rouge,1890,0.5327347549569772,foreign-born only
G2201230,Louisiana,West Carroll,1890,0.7692307692307692,foreign-born only
G2201250,Louisiana,West Feliciana,1890,0.7433449074074074,foreign-born only
G2201270,Louisiana,Winn,1890,0.7654320987654322,foreign-born only
G2300010,Maine,Androscoggin,1890,0.44388622319857163,foreign-born only
G2300030,Maine,Aroostook,1890,0.39241634153661453,foreign-born only
G2300050,Maine,Cumberland,1890,0.6693838734243889,foreign-born only
G2300070,Maine,Franklin,1890,0.3291501133786845,foreign-born only
G2300090,Maine,Hancock,1890,0.7475564762790471,foreign-born only
G2300110,Maine,Kennebec,1890,0.5009727475527885,foreign-born only
G2300130,Maine,Knox,1890,0.8029074364567358,foreign-born only
G2300150,Maine,Lincoln,1890,0.6738107638888888,foreign-born only
G2300170,Maine,Oxford,1890,0.4769514206773898,foreign-born only
G2300190,Maine,Penobscot,1890,0.579094165693098,foreign-born only
G2300210,Maine,Piscataquis,1890,0.6089256918549122,foreign-born only
G2300230,Maine,Sagadahoc,1890,0.6645945364834168,foreign-born only
G2300250,Maine,Somerset,1890,0.34117798910869446,foreign-born only
G2300270,Maine,Waldo,1890,0.7680621301775148,foreign-born only
G2300290,Maine,Washington,1890,0.3168373001863699,foreign-born only
G2300310,Maine,York,1890,0.473097366120106,foreign-born only
G2400010,Maryland,Allegany,1890,0.7948964866990877,foreign-born only
G2400030,Maryland,Anne Arundel,1890,0.6541191321499011,foreign-born only
G2400050,Maryland,Baltimore,1890,0.5979911972882841,foreign-born only
G2400090,Maryland,Calvert,1890,0.8172635445362718,foreign-born only
G2400110,Maryland,Caroline,1890,0.7843528864861142,foreign-born only
G2400130,Maryland,Carroll,1890,0.4281613298524163,foreign-born only
G2400150,Maryland,Cecil,1890,0.7700253742323919,foreign-born only
G2400170,Maryland,Charles,1890,0.6409272456731145,foreign-born only
G2400190,Maryland,Dorchester,1890,0.8217183456865926,foreign-born only
G2400210,Maryland,Frederick,1890,0.7063933965890616,foreign-born only
G2400230,Maryland,Garrett,1890,0.6438168846611179,foreign-born only
G2400250,Maryland,Harford,1890,0.7010938161309737,foreign-born only
G2400270,Maryland,Howard,1890,0.6509218755013514,foreign-born only
G2400290,Maryland,Kent,1890,0.7121599999999999,foreign-born only
G2400310,Maryland,Montgomery,1890,0.7279183884297521,foreign-born only
G2400330,Maryland,Prince Georges,1890,0.7505601838552141,foreign-born only
G2400350,Maryland,Queen Anne's,1890,0.723230220107079,foreign-born only
G2400370,Maryland,St Mary's,1890,0.7465564738292011,foreign-born only
G2400390,Maryland,Somerset,1890,0.8609495214862075,foreign-born only
G2400410,Maryland,Talbot,1890,0.7475207756232687,foreign-born only
G2400430,Maryland,Washington,1890,0.6005534948529612,foreign-born only
G2400450,Maryland,Wicomico,1890,0.8296376419686317,foreign-born only
G2400470,Maryland,Worcester,1890,0.8019753086419753,foreign-born only
G2405100,Maryland,Baltimore City,1890,0.6075494503380835,foreign-born only
G2500010,Massachusetts,Barnstable,1890,0.7724075070676433,foreign-born only
G2500030,Massachusetts,Berkshire,1890,0.7485098056573988,foreign-born only
G2500050,Massachusetts,Bristol,1890,0.7440311018168713,foreign-born only
G2500070,Massachusetts,Dukes,1890,0.8227141730447766,foreign-born only
G2500090,Massachusetts,Essex,1890,0.7185565307186914,foreign-born only
G2500110,Massachusetts,Franklin,1890,0.8031507557905337,foreign-born only
G2500130,Massachusetts,Hampden,1890,0.7068573373478146,foreign-born only
G2500150,Massachusetts,Hampshire,1890,0.6971339308290073,foreign-born only
G2500170,Massachusetts,Middlesex,1890,0.6778197384627827,foreign-born only
G2500190,Massachusetts,Nantucket,1890,0.7337256677229517,foreign-born only
G2500210,Massachusetts,Norfolk,1890,0.70706192821828,foreign-born only
G2500230,Massachusetts,Plymouth,1890,0.730060951688969,foreign-born only
G2500250,Massachusetts,Suffolk,1890,0.7262554257490719,foreign-born only
G2500270,Massachusetts,Worcester,1890,0.7145220727253706,foreign-born only
G2600010,Michigan,Alcona,1890,0.459591234140715,foreign-born only
G2600030,Michigan,Alger,1890,0.5754456231614435,foreign-born only
G2600050,Michigan,Allegan,1890,0.7957515481328579,foreign-born only
G2600070,Michigan,Alpena,1890,0.6167669913212444,foreign-born only
G2600090,Michigan,Antrim,1890,0.7076168347348034,foreign-born only
G2600110,Michigan,Arenac,1890,0.5393163625097704,foreign-born only
G2600130,Michigan,Baraga,1890,0.7575842285156249,foreign-born only
G2600150,Michigan,Barry,1890,0.7900916074103901,foreign-born only
G2600170,Michigan,Bay,1890,0.7648153984429686,foreign-born only
G2600190,Michigan,Benzie,1890,0.8034974010681468,foreign-born only
G2600210,Michigan,Berrien,1890,0.6086788030776986,foreign-born only
G2600230,Michigan,Branch,1890,0.7913134561966271,foreign-born only
G2600250,Michigan,Calhoun,1890,0.7752351556281238,foreign-born only
G2600270,Michigan,Cass,1890,0.7502283857363535,foreign-born only
G2600290,Michigan,Charlevoix,1890,0.6133725694444445,foreign-born only
G2600310,Michigan,Cheboygan,1890,0.5457089046556122,foreign-born only
G2600330,Michigan,Chippewa,1890,0.3710082576657784,foreign-born only
G2600350,Michigan,Clare,1890,0.45740213584528044,foreign-born only
G2600370,Michigan,Clinton,1890,0.7130719484774604,foreign-born only
G2600390,Michigan,Crawford,1890,0.7485770561349461,foreign-born only
G2600410,Michigan,Delta,1890,0.7737109452990877,foreign-born only
G2600450,Michigan,Eaton,1890,0.7661519544563398,foreign-born only
G2600470,Michigan,Emmet,1890,0.695969447060159,foreign-born only
G2600490,Michigan,Genesee,1890,0.7075638658048629,foreign-born only
G2600510,Michigan,Gladwin,1890,0.3307840912960185,foreign-born only
G2600530,Michigan,Gogebic,1890,0.8677619281753803,foreign-born only
G2600550,Michigan,Grand Traverse,1890,0.8026290201520552,foreign-born only
G2600570,Michigan,Gratiot,1890,0.7264983558776189,foreign-born only
G2600590,Michigan,Hillsdale,1890,0.7722208996058604,foreign-born only
G2600610,Michigan,Houghton,1890,0.8623056694447383,foreign-born only
G2600630,Michigan,Huron,1890,0.638410918321495,foreign-born only
G2600650,Michigan,Ingham,1890,0.7348751478444067,foreign-born only
G2600670,Michigan,Ionia,1890,0.7552479045425993,foreign-born only
G2600690,Michigan,Iosco,1890,0.5946454139719892,foreign-born only
G2600710,Michigan,Iron,1890,0.821480447326594,foreign-born only
G2600730,Michigan,Isabella,1890,0.4475076189401723,foreign-born only
G2600735,Michigan,Isle Royale,1890,0.7723701663095602,foreign-born only
G2600750,Michigan,Jackson,1890,0.7732120150558379,foreign-born only
G2600770,Michigan,Kalamazoo,1890,0.7562993200306574,foreign-born only
G2600790,Michigan,Kalkaska,1890,0.7229662115714273,foreign-born only
G2600810,Michigan,Kent,1890,0.767980933956919,foreign-born only
G2600830,Michigan,Keweenaw,1890,0.8302189189865528,foreign-born only
G2600850,Michigan,Lake,1890,0.7080663344013292,foreign-born only
G2600870,Michigan,Lapeer,1890,0.5736997237068737,foreign-born only
G2600890,Michigan,Leelanau,1890,0.8279700520759868,foreign-born only
G2600910,Michigan,Lenawee,1890,0.7192608873080669,foreign-born only
G2600930,Michigan,Livingston,1890,0.7861671619538317,foreign-born only
G2600950,Michigan,Luce,1890,0.6386575345262278,foreign-born only
G2600970,Michigan,Mackinac,1890,0.5767062861752619,foreign-born only
G2600990,Michigan,Macomb,1890,0.5699260962914088,foreign-born only
G2601010,Michigan,Manistee,1890,0.8193710688979426,foreign-born only
G2601015,Michigan,Manitou,1890,0.6794378698224852,foreign-born only
G2601030,Michigan,Marquette,1890,0.8336526707658001,foreign-born only
G2601050,Michigan,Mason,1890,0.8134903496637629,foreign-born only
G2601070,Michigan,Mecosta,1890,0.7043884479373432,foreign-born only
G2601090,Michigan,Menominee,1890,0.847191934817852,foreign-born only
G2601110,Michigan,Midland,1890,0.5563614586105937,foreign-born only
G2601130,Michigan,Missaukee,1890,0.7802666087681751,foreign-born only
G2601150,Michigan,Monroe,1890,0.512626881903324,foreign-born only
G2601170,Michigan,Montcalm,1890,0.7750975898757038,foreign-born only
G2601190,Michigan,Montmorency,1890,0.3897800237812128,foreign-born only
G2601210,Michigan,Muskegon,1890,0.8388241890514575,foreign-born only
G2601230,Michigan,Newaygo,1890,0.8411080290685182,foreign-born only
G2601250,Michigan,Oakland,1890,0.7691510452467777,foreign-born only
G2601270,Michigan,Oceana,1890,0.8145560938825526,foreign-born only
G2601290,Michigan,Ogemaw,1890,0.5673204523934401,foreign-born only
G2601310,Michigan,Ontonagon,1890,0.7831147584345448,foreign-born only
G2601330,Michigan,Osceola,1890,0.6930817715719944,foreign-born only
G2601350,Michigan,Oscoda,1890,0.5009348985431842,foreign-born only
G2601370,Michigan,Otsego,1890,0.740558437125555,foreign-born only
G2601390,Michigan,Ottawa,1890,0.5240071179167473,foreign-born only
G2601410,Michigan,Presque Isle,1890,0.62499564717763,foreign-born only
G2601430,Michigan,Roscommon,1890,0.6413904251742089,foreign-born only
G2601450,Michigan,Saginaw,1890,0.6674864752959273,foreign-born only
G2601470,Michigan,St Clair,1890,0.6033074905098823,foreign-born only
G2601490,Michigan,St Joseph,1890,0.5727667568468889,foreign-born only
G2601510,Michigan,Sanilac,1890,0.4524908263658909,foreign-born only
G2601530,Michigan,Schoolcraft,1890,0.7276666814630682,foreign-born only
G2601550,Michigan,Shiawassee,1890,0.7434171057537626,foreign-born only
G2601570,Michigan,Tuscola,1890,0.5359264853135245,foreign-born only
G2601590,Michigan,Van Buren,1890,0.7851274341482051,foreign-born only
G2601610,Michigan,Washtenaw,1890,0.6590510962201522,foreign-born only
G2601630,Michigan,Wayne,1890,0.7267699744755629,foreign-born only
G2601650,Michigan,Wexford,1890,0.7449283333592777,foreign-born only
G2700010,Minnesota,Aitkin,1890,0.6620883044298888,foreign-born only
G2700030,Minnesota,Anoka,1890,0.7807194591025279,foreign-born only
G2700050,Minnesota,Becker,1890,0.7578679879284718,foreign-born only
G2700070,Minnesota,Beltrami,1890,0.4840725499161713,foreign-born only
G2700090,Minnesota,Benton,1890,0.7440470242826482,foreign-born only
